Id,User,Text
1207,TimmyinWV,"RT @SenCapito: Hey, West Virginia! Get your free at-home #COVID test here: https://t.co/c5cLTJmyiy"
1208,frbissonnette,"RT @Skeptic_j: Si on testait les 8.5m habitants du #paysqc, on aurait entre 350000 et 450000 #covid +.

Entre 4 et 6% de la population est…"
1209,gqinsk,"ICYMI: Sask. woman cooped up in outbreak care home says isolation taking its toll

""Residents [whose] family was he… https://t.co/a4fjoxP9Em"
1210,baygeldi_sevda,RT @ahbap_acil: #İzmir Dokuz Eylül Üniversitesi Hastanesinde tedavi görmekte olan Halil Kandemir için #Covid-19 tedavisi görmüş ve iyileşmi…
1211,sergimagugliani,"RT @Sabina1956: #Taaac! E con oggi altre 993 persone non hanno+il problema del #cenone di #Natale. #decessi #covid 
Ma il #TrioMonnezza man…"
1212,noticierovv,"#4Dic EEUU registró casi 3 mil muertos por covid en las últimas horas https://t.co/heNR810wvO 

#EEUU #Covid #Salud… https://t.co/nVs1BbbaOL"
1213,SandraRPearce1,"@macca4949 @TeresabDB62 @SwannyQLD Off to the USA for you Trump-lover, only two #covid deaths every minute."
1214,ERGUNCGLR,RT @BulutGulcuN: #Risk testinizi yaparak tivitin altına belirtiniz. #Covid Risk Testi'ni beğendiyseniz lütfen RT ederek daha fazla kişiye u…
1215,drpatois,"RT @SenCapito: Hey, West Virginia! Get your free at-home #COVID test here: https://t.co/c5cLTJmyiy"
1216,furyanprincess7,"I cannot stress it enough. 

WHAT. YOU. DO. TO. OTHER. PEOPLE. MATTERS. 

#MentalHealthAwareness #TTRPGS #dnd5e… https://t.co/mzO7kJBG2N"
1217,paulhaganrea,"RT @AndrewMuirNI: Dressed as an Elf for #ElfDay with @AlzSocNI &amp; @alzheimerssoc I'm the ideal height after all!

My late Grandmother Dilys…"
1218,IssesHalt,"RT @dimetra_ecrit: Ich sehe: Überheblichkeit zerstört jeden Versuch, als Maßnahmen-Kritiker mit #COVID-Ängstlichen ins Gespräch zu kommen:…"
1219,emcorreajr,"RT @Ricamconsult: Enquanto, no Brasil, promotores querem furar a fila da vacinação contra a Covid, no Reino Unido, a rainha Elizabeth, aos…"
1220,Beachygal77,"@relisberg Work on #Covid, evictions that are set to begin soon, food for Americans who have little to no money, ch… https://t.co/5nA7TFhiv3"
1221,malgratdemar,"RT @CllrBSilvester: We need to protect those that WANT protection &amp; the rest of us should be allowed to get on with our lives.
Stop the tes…"
1222,RedKalaharian,RT @RT_com: #SputnikV comes to #Serbia | First shipment of Russian #COVID jab supplied to Belgrade for tests https://t.co/cKrgU4g4uC
1223,bianet_eng,Erdoğan says he will have #Covid vaccination to set an example for the people https://t.co/BfkxAMIsQ2
1224,Abhishekmissh,"RT @drsfaizanahmad: Meet my #COVID duty colleague Dr Arup Senapati an ENT surgeon at Silchar medical college Assam .
Dancing infront of COV…"
1225,nbc4i,Governor Mike DeWine announced in a briefing that vaccine shipments will be arriving on December 15 and December 22… https://t.co/TfQKlXhH0s
1226,dlhscv2count,#duluth #covid https://t.co/BnHZOrp0Do
1227,CCCNHS,"RT @CCC_Staff: @CCCNHS @LivUni @LJMU @ClatterbridgeCC

We are delighted to announce details of a new #research study into the #wellbeing of…"
1228,yalnizkurt20172,RT @ahbap_acil: #Konya Numune Hastanesinde tedavi görmekte olan Merve Nur Yıldırım için #covid-19 tedavisi görmüş ve iyileşmiş kişilerden ç…
1229,ConormPowell,Let’s not forget the @Lakers also received #covid loans as well. https://t.co/FsRkbRtwEC
1230,holtvolts,RT @KMResistInOC: @Perduesenate @realDonaldTrump Screwed up priorities. You support that? You support spending time electing judges while c…
1231,IntlStudentsHub,"What is the Current COVID Situation for Universities and Colleges Around the World? 

#COVID #COVID19 #Coronavirus… https://t.co/VkwnWBGeaI"
1232,ohhijones,"A #covid haiku

In these trying times
These unprecedented times
These difficult times"
1233,Only4RM,Dems have voted for + pushed for direct #covid relief for months. We may finally have that help this week —and a la… https://t.co/y5LqXHgFnw
1234,SavannahNow,"BREAKING: #COVID vaccines should be in #Chatham by the end of the month, says @coastalhealth91 director Dr. Lawton… https://t.co/fA7Y5xwbbR"
1235,HuffmanLabDU,I agree that #COVID rates are too high for public meetings like this (especially w/ singing!) to be safe for public… https://t.co/ozLt6JVxl7
1236,drod906,#California To Issue #Democrat Politicians Special ID Cards Allowing Them To Break Lockdown Rules… https://t.co/suX6jalhcC
1237,bermudaempress,"RT @bernewsdotcom: Police: BPS aware of voice-note circulating ""alleging that officers are waiting in grocery store parking lots fining peo…"
1238,BglmP,#COVID #Covidioten https://t.co/rAXIM3OGkp
1239,ClimateDepot,"RT @AlexBerenson: My old friend (former friend?) @andrewrsorkin bleating ""it's science, it's science,"" while blocking me from coming on his…"
1240,umnmedschool,Drs. @BramanteCarolyn and @cjtign collaborated with @UnitedHealthGrp and found that #metformin was associated with… https://t.co/4f2GwANszl
1241,PhilDeCarolis,RT @RT_com: #SputnikV comes to #Serbia | First shipment of Russian #COVID jab supplied to Belgrade for tests https://t.co/cKrgU4g4uC
1242,isanidad,"Las comunidades autónomas notifican 8.745 casos y 214 muertes por #Covid

▶️ La incidencia acumulada a 14 días en 2… https://t.co/7kwhARIAou"
1243,NintendoRTER,RT @bitcoinconnect: Nintendo Switch Looks Poised To Smash 'Crazy Records' This Holiday Season SEE MORE HERE ==&gt; https://t.co/IWMLEC7zZA #ni…
1244,XboxRetweeter,RT @bitcoinconnect: Nintendo Switch Looks Poised To Smash 'Crazy Records' This Holiday Season SEE MORE HERE ==&gt; https://t.co/IWMLEC7zZA #ni…
1245,nvinoticiasoax,Este es el decálogo que lanzó #AMLO para evitar la propagación de #COVID-19 en fiestas decembrinas |  López Obrador… https://t.co/VEy6mWMkDY
1246,redaccionmedica,"#EnPortada 📰| Vacunación #Covid en España ➡️ diferencias y parecidos con el resto de Europa 

📝 @redaccionmedica de… https://t.co/SAMKEBlPz7"
1247,joperpert,RT @PresiCan: 📽️ @avtorresp anuncia medidas extraordinarias para la contención de la #COVID-19 en #Tenerife y pide responsabilidad: “Tenemo…
1248,Akm84680453,RT @adgpi: #IndianNavy support to nations in the neighbourhood and areas beyond for Humanitarian Support and in particular during the #COVI…
1249,DLAIgnite,RT @rvobrien: Excellent post on how #Covid accelerated the adoption of social media to drive business by @Timothy_Hughes https://t.co/LPe2d…
1250,jerry56241107,RT @B52Malmet: Everyone who wants a free #covid vaccine can get one says our President elect Joe Biden. He is also asking everyone to wear…
1251,OccupyJourney,RT @PDXEquity: Oregon Health Authority is forming a Vaccine Advisory Committee to create an equity-centered vaccine distribution plan. Info…
1252,NorthShoreWeb,"Rolling around using an iPad on wheels, #Santa and Mrs. Claus visited the Child Life Services unit virtually at Nor… https://t.co/32DnCZ0qGe"
1253,toddeherman,RT @AlexBerenson: Funny story: @cnbc told me that @joesquawk wanted me on to talk #Covid. We confirmed an interview. Then it was canceled.…
1254,Azalewski101,@CP24 Figure your stuff out... Keep windows open to prevent covid but now if they have a stuffy nose keep them home… https://t.co/K1GSOZsEyF
1255,jorgevodanovich,"RT @dw_espanol: 🔴  OMS: ""Las #vacunas no significan cero #covid"", dijo un destacado experto de la Organización Mundial de la Salud #OMS est…"
1256,Lemail16,"RT @iacovellixavier: 📺 @EmmanuelMacron a affirmé à la #jeunesse qu'elle ne serait pas la génération sacrifiée de la #Covid.
Des mesures ont…"
1257,bitcoinconnect,Nintendo Switch Looks Poised To Smash 'Crazy Records' This Holiday Season SEE MORE HERE ==&gt; https://t.co/IWMLEC7zZA… https://t.co/tpvkA59toe
1258,LeaGemeschi,"RT @tcabarrus: L'empathie d'#EmmanuelMacron envers les #jeunes précaires, isolés, qui ont besoin de souffler. ""On n'a jamais vécu une telle…"
1259,Sabina1956,".SUPERTOPTWEET di @Cartabellotta! Lo diceva già in OTTOBRE, ma troppi non l'hanno ascoltato! #covid https://t.co/uK5EAkheb6"
1260,NashvilleResist,"@NC5PhilWilliams TN is top 10 for raw #COVID case numbers since start of pandemic and for last 7 days, in a catastr… https://t.co/MWsQpSBf1r"
1261,HenryNarvaez5,"RT @Bauxilum_CVG: El jefe de la Misión Médica Cubana del Edo. Bolívar, Adán Villavicencio, te recuerda las medidas que debes cumplir para e…"
1262,globalistIT,https://t.co/9FAzTrZ6He #Brusaferro  #CoVid
1263,tinoglezheinek1,RT @andreamarote: 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ comentario más que desafortunado #Ponferrada #leonesp #covid #coronavirus #Navidad
1264,OmkarNa43030641,RT @adgpi: #IndianNavy support to nations in the neighbourhood and areas beyond for Humanitarian Support and in particular during the #COVI…
1265,enhithaber,Ağır hasta sayısı da aktif hasta sayısı da artmaya devam ediyor. https://t.co/L6H4OIqYNx #covid19 #corona #covid… https://t.co/Cibwqt99VK
1266,all_saying,When was the last time @realDonaldTrump tweeted about #COVID ?
1267,Rahmat_ali_khan,"RT @SamarHBilour: Ans5: Dr. Burki is a Cousin of PM, Professor of Medicine in the US, living in the US, running the Health System of Pakhtu…"
1268,ericv101,@AnthonySabatini We are all looking forward to you appearing in the #COVID statistics.  Proceed.
1269,TuneTraffic,"Looking for a summer track for your next vlog or commercial?

https://t.co/Teq91ORsF7

#stockmusic #productionmusic… https://t.co/r1Cex2hJoo"
1270,Angela00735714,"RT @21WIRE: [1/5] If you've been in a #COVID #Lockdown, #Tiers or denied access for not doing #TestandTrace or #Vaccine, consider the follo…"
1271,geneCRISPRtreat,"Must be more than a card to confirm vaccination. Example: in clinic some parents claim their kids are vaccinated, b… https://t.co/wgtoKnp8rf"
1272,Bck42090296,"RT @oli3be: R_TP_7_7 = 0.92 ▲▲ (+0.09/2j) #France #COVID

TP = 10.70% ► 

R_TP_1_7 = 1 &lt;=&gt; Taux de Positivité stable sur 1j

Sans nouvelle…"
1273,buycrazydomains,"distinctively revolutionize plug-and-play #results with #domains 
💰 Buy #domain #covid #lockdown… https://t.co/aJRbU5qapN"
1274,LeoKaspariano,"RT @AlexBerenson: “A Tale of Two Pandemics” - Brilliant, self-aware, lacerating email from a man whose #covid experience has been very diff…"
1275,EuropeanStrate1,"#Corona  Trauben, Kakao, Schokolade, grüner Tee hemmen laut Studie der NCSU die Virenreproduktion:… https://t.co/QhYilySjUB"
1276,cazlovescoffee,"Soapland - the only place you wear a mask in a hospital carpark , and take it off once inside. Or taking off a mask… https://t.co/bXLHditOXi"
1277,JacinthePayant,"Just assume everyone around you in public has #covid. 
Wear the damn mask 😷 https://t.co/RW3hPggoo1"
1278,jessipsa,When you have to appear in court in the middle of a pandemic surge.  #maskup #covid #lawyerlife @ Pinal County Cour… https://t.co/ksPZiB4SpI
1279,KGreenMD,"#Tennesseans, if you want to be cared for by poorly trained personnel instead of qualified nurses &amp; doctors, please… https://t.co/8HgVRCzYvI"
1280,sencalkapimi777,RT @entrespire: #COVID is contagious but happiness is more so • Kudos to the #SenÇalKapımı team for being patient zero for the 2020 “Happin…
1281,OzbatRisa,@SenSanders Are they still trying to team up to gut #SocialSecurity? Cuz that’s the last #COVID thing those two parasites did.
1282,Pip0_0Fisher,RT @DalbidEU: @RichardGCorbett Starmer to face the same choice as Covid? Binary? Vote down a shite deal and be blamed for No Deal. Back a s…
1283,brucebach,.@BillKristol I thought Noubar Afeyan (Lebanese immigrant to Canada then the US) was behind the development of the… https://t.co/kABDulVfOX
1284,jerezsinfro,"💉 La #vacuna contra la #COVID no debe darnos falsas esperanzas, necesitamos un mundo más verde y más justo 🌍… https://t.co/4aSCl9YK09"
1285,BillMaureen,RT @DalbidEU: @campbellclaret @Conservatives @UKLabour Starmer to face the same choice as Covid? Binary? Vote down a shite deal and be blam…
1286,flyingeze,"CDC advises 'universal' masks indoors as US Covid deaths again break records | Coronavirus
#advises #break #CDC… https://t.co/VbcNcddqmE"
1287,SocialSalesNet,RT @rvobrien: Excellent post on how #Covid accelerated the adoption of social media to drive business by @Timothy_Hughes https://t.co/LPe2d…
1288,Josue99458304,RT @MPPTransporte: #Entérate || El Gobierno Bolivariano liderado por el Pdte. @NicolasMaduro ha habilitado la #RedLosAndes con 4 Hospitales…
1289,celeseah,#Petition: Do not implement Covid-19 Freedom Passes https://t.co/TF9FUutGSl #COVID #coronavirus #freedom #freedompasses
1290,ciudadfutura,"RT @EmbajadaRusaES: 🇷🇺💉
💬Alcalde de #Moscú @MosSobyanin: “Se ha puesto en marcha el complejo proceso de vacunación contra el #COVID. En las…"
1291,beto_esco,"RT @SinLinea_Mx: El Presidente López Obrador informó que ""se está buscando contratar a nuevo personal médico"" para que haya relevo ""porque…"
1292,connerwomble,Did @JoeBiden just call the #COVID vaccine a “serum...?”  It’s been a while since I’ve heard anyone say the word se… https://t.co/skiD1I2f6Y
1293,RealBobJ,"In July I tweeted abt #COVID forecasts.
Today: 14.2M confirmed cases; more than 216K new cases on Dec 3 alone; 284K… https://t.co/U1ZVk6x90e"
1294,frank3davies,RT @DalbidEU: @RichardGCorbett Starmer to face the same choice as Covid? Binary? Vote down a shite deal and be blamed for No Deal. Back a s…
1295,ethelik,".@ToluseO is that you?
I'm here for this. Real journalists asking real questions the people want to know. I'm lovin… https://t.co/dsL3S1PMvE"
1296,suzannelynch1,#JoeBiden says he has received “no detailed plan” from the current administration about how they plan to distribute… https://t.co/wWUryjt69f
1297,JacksNW,"RT @informedlib: I know this is just for Twitter engagement but dang it, I’m tired of feeling alone #COVID https://t.co/K89vapKqnl"
1298,LightTheWay16,"#WILMINGTON: @JoeBiden is giving a speech. Interestingly, before I switched channels away from the tedium, he had u… https://t.co/cFNZHsfPi4"
1299,TwpofHopewellNJ,"COVID-19 Update as of Dec 3, 2020. 

Hopewell Twp Health Dept reports 27 new cases of COVID19 since Nov 26. Private… https://t.co/q4ElAPU3IK"
1300,DaSiracusa,RT @espodieg: #spiegonedamilano ma io tanto l'ultimo #Dpcm mica lo capisco... #COVID #buonaserata #propagandalive @welikeduel #04Dic https:…
1301,TytoAlb82433730,RT @antieuropeistaa: Avete capito cosa hanno fatto in #America? Hanno preso dei campioni di #sangue stoccato nella Croce Rossa datati #2019…
1302,fefebell1234,RT @VivianLeal123: My fellow Americans: #COVID is now the 3rd leading cause of death in the US. For the love of anyone or anything your hol…
1303,Aitch_El,"RT @NyadolNyuon: 1/7. We are thrilled to officially launch “It’s Been Hard Lately,” a podcast series by lawyer, advocate and former refugee…"
1304,racouncil,RT @racouncil: @senatemajldr @LindseyGrahamSC @SenatorTimScott @RepTomRice We desperately need you to step up and pass another stimulus che…
1305,Cullo28,My sister sent me a photo of her advent calendar window. When is the Cadbury vaccine due out? #covid #vaccine… https://t.co/7g1XrQKxM6
1306,Artventuno,"RT @BeppeGiulietti: Alcuni minacciano querele contro chi indaga sulla #PhilipMorris @aldotorchiaro @nicolabiondo @ilriformista, altri contr…"
1307,what321654,"@GirlVet1975 @Bethenny @DorindaMedley Agree. We should not be shoulder to shoulder, maskless, with people outside o… https://t.co/oZofIasQV2"
1308,rpheulpin,RT @AstridBaudRoche: @auvergnerhalpes des purificateurs d'air pour les scolaires 🧪 Pour réduire la propagation du virus dans les espaces cl…
1309,tommy10056648,$Tesla Tesla shorts be warned. You have 3 things coming your way and the only way to avoid the grim reaper is cover… https://t.co/lKo1P1hxpb
1310,camlette,"Sinister Cat Wears A Mask
🐾 
#cat #catstagram #blackcats #feline #illustration #catart #catdesign #cats #artist… https://t.co/OxkQsAaPd9"
1311,krm_prmk,#COVID #Covidioten https://t.co/PlG25Bt23Z
1312,Mocking12880208,RT @anouchkacohen: Si votre maman ou votre papa était dans un ehpad vous les feriez vacciner ? #covid
1313,hhsregion3,RT @Surgeon_General: Coming up @dailybriefing with @johnrobertsFox to give an update on #COVID.
1314,MariellaRomano,#TorredelGreco Torna a salire il numero dei positivi al #Covid: 55 in una giornata https://t.co/y0SvS3JQz7
1315,AzWarren,"RT @AlexBerenson: “A Tale of Two Pandemics” - Brilliant, self-aware, lacerating email from a man whose #covid experience has been very diff…"
1316,boghche,"RT @womenncri: This is Ms. Afshang, an elementary school teacher in the village of Bab-Khalavi in Oshnavieh, who, due to lack of internet c…"
1317,Up4Yes,@GavinWax @NYYRC Is that to show how y'all might look covered in covid because seems rather selfish as &gt;60% of… https://t.co/bUUXBH12Qt
1318,HunterGStark,"RT @SenCapito: Hey, West Virginia! Get your free at-home #COVID test here: https://t.co/c5cLTJmyiy"
1319,SocialSalesLnge,RT @rvobrien: Excellent post on how #Covid accelerated the adoption of social media to drive business by @Timothy_Hughes https://t.co/LPe2d…
1320,PodcastFuturo,"RT @JFArdaiz: Hablamos sobre #museos #arte y #covid, con el gran @ChristianelDiaz en @PodcastFuturo👇🏼

Escúchalo en Spotify 👉🏼 https://t.co…"
1321,OlympeSophie,"RT @ZohraBitan: #Covid : 👉🏻0,5 % de décès 

#Vaccin : 👉🏻 entre 2 et 10% de risques sévères. 

La question elle est vite répondue ! 
@Frma_A…"
1322,AlasdairSampso1,"@Fyrishsunset Good god...that simply never happen in Scotland

No, I don’t mean @theSNP corruption lies and deceit… https://t.co/OKKL0qbXtb"
1323,maito_MC583,"Acabo de tomar esta foto en la ruta B75 al portal norte de @TransMilenio 
Ahora la pregunta que surge es la siguien… https://t.co/jW8svyn37G"
1324,GKling76,"RT @AlexBerenson: My old friend (former friend?) @andrewrsorkin bleating ""it's science, it's science,"" while blocking me from coming on his…"
1325,WilHogeman,"#kwetsbaar #nietsisvanzelfsprekend De kracht van......volgens @mariannezw #dorhout “Of, op een dag, jijzelf” Geldt… https://t.co/5mLXmTVJO6"
1326,DoNotGiveUpHope,RT @ImmDefense: The #ProtectOurCourts Act made it to @NYGovCuomo's desk yesterday! It is now more urgent than ever to protect everyone as #…
1327,CirianiCarlo,"RT @Cartabellotta: #COVID: un solo uomo al comando
Ma non è #Conte 

#DPCMnatale 
#VaccinoAntiCovid"
1328,PaulNewell4,RT @frfrankpavone: LIVE: Vice President Pence leads a roundtable discussion (Dec. 4) #Pence #WhiteHouse #COVID https://t.co/7bIun3hLTx
1329,MarcStraussKahn,"“#COVID-19 Hits the Poor Harder, but Scaled-Up Testing Can Help”@IMFNews BLOG HERE: https://t.co/Q5CQvr33z6 https://t.co/b68570nRZ3"
1330,SergioP7793,#Covid  : 284 décès à l'hôpital et plus de 11.000 nouveaux cas en 24 heures https://t.co/t3otqMebdh via @Le_Figaro
1331,noticierovv,"#4Dic China comercializará 600 millones de vacunas este año https://t.co/5tCL5QJDgM 

#China #Vacunas #Covid #Salud… https://t.co/wH3TEWACeC"
1332,wowindc,"@realDonaldTrump @OANN Meanwhile... Americans are dying in greater numbers from #Covid, food banks are struggling,… https://t.co/fCwSf2YZ0X"
1333,NowTheEndBegins,"It May Not Be The Mark Of The Beast Just Yet, But The Coming 'Messenger 33' COVID-19 Vaccine Will Absolutely Contro… https://t.co/fFViIz5gmn"
1334,annwlace409,"I’m looking forward to tonight’s event and hope you can join us! I’ll be on a little after 8pm EST, speaking about… https://t.co/EprIl98UhJ"
1335,dr_nina_g,"RT @ISARIC1: ""By working across #GLOPIDR and #ISARIC our team helps to bring together researchers and research funders."" @gail_carson @long…"
1336,baluch_h1,RT @PDXEquity: Oregon Health Authority is forming a Vaccine Advisory Committee to create an equity-centered vaccine distribution plan. Info…
1337,ZeynepGogebakan,RT @ahbap_acil: #Konya Numune Hastanesinde tedavi görmekte olan Merve Nur Yıldırım için #covid-19 tedavisi görmüş ve iyileşmiş kişilerden ç…
1338,gnatsstang,"RT @crooksandliars: On track for 450K deaths, and Trump goes on TV to spout conspiracy theories. #pandemic #RobertRedfield #covid https://t…"
1339,educommission,Cross-sectoral #learningteams with #education and #health roles can bolster learning during #COVID and beyond. We f… https://t.co/Chv9hiXttD
1340,Bevbb9,RT @pcrclaims: URGENT MESSAGE - Uni students have started being tested to see if they can get home for #Christmas. Results so far are incre…
1341,jesum_ad,@SpeakerPelosi is a #DemocratCommunist so is @JoeBiden .  #lockdown as a #redistributionofwealth from the bottom to… https://t.co/pDnXE7GT86
1342,Littlelittles17,They also sold &amp; used #privileged information on #Covid to make $$$ off of the dying people of our country. Get rid… https://t.co/0RsAfMlITE
1343,IpsosCanada,How satisfied are Canadians with the federal government’s approach to securing #COVID-19 #vaccines for the country?… https://t.co/pOLKRDzD00
1344,MaggieBu1,"RT @Kouk1424: Los primeros en recibir la vacuna contra la #Covid deben ser: el mandatario, la vicepresidente, TODO el gabinete de ministros…"
1345,DeanFelicetti,Wear. Your. Mask.       Please. #COVID
1346,MrJumper02,RT @f_philippot: Je débattais ce matin sur CNews ➡️ https://t.co/qIuV3pN9wg #Vaccins #Blachier #Traitements #Covid
1347,BiancaCataPreta,"I am very concerned about how we'll live 2021. Back to normal? Unfortunately, I don't think so, and I'm not the onl… https://t.co/WzEkcEGSUe"
1348,RRGresearch,"Updated #RRGchart showing #COVID cases per country relative to global # of cases.
US continues to improve (heading… https://t.co/eTj942TmRC"
1349,tedwheeler,RT @PDXEquity: Oregon Health Authority is forming a Vaccine Advisory Committee to create an equity-centered vaccine distribution plan. Info…
1350,bernewsdotcom,"Police: BPS aware of voice-note circulating ""alleging that officers are waiting in grocery store parking lots finin… https://t.co/pWHbZEplKV"
1351,GoSolar01,"RT @TerriHansen: #SouthDakota's #COVID-19 death toll surges past 1,000, while state reports 1,145 new cases. https://t.co/hghN2vFGZO via @a…"
1352,Mache93699129,With a #CovidVaccine will they force pregnant women to take it? #COVID
1353,PauArgentum,"RT @JBCPERU: El #lenguajeinclusivo, primero en broma después en serio. Tengamos cuidado, la idiotez es más contagiosa que el #Covid. https:…"
1354,gattocciao,"RT @Titmousie: How it started                   vs.                 How it's going

#COVIDー19 #COVID https://t.co/bcj9eNNLaL"
1355,BarbieDMV,#COVID has been an introverted homebodies dream come true. I'm literally in heaven 🥰🥰🥰🥰
1356,cricket_score,Kane Williamson shows 'little bit of apprehension' after CSK's #Covid-19 outbreak
1357,TerzotisA,@realDonaldTrump Like all those “Fake #COVID deaths” they report on???  Shame on them for not having a plan. Not do… https://t.co/Q4yzTxCDFU
1358,Clare1959,RT @PresiCan: 📽️ @avtorresp anuncia medidas extraordinarias para la contención de la #COVID-19 en #Tenerife y pide responsabilidad: “Tenemo…
1359,YOGIINDIAFIRST,"RT @Sanju_Verma_: .@narendramodi govt gave 7 lakh crore via #MSP,over 94000Cr via #PMKISAN to 14Cr farmers,4.2 lakh Cr of concessional loan…"
1360,bellesapepper37,"RT @TerriHansen: #SouthDakota's #COVID-19 death toll surges past 1,000, while state reports 1,145 new cases. https://t.co/hghN2vFGZO via @a…"
1361,Jacob_J_Nelson,"Umm, just getting around to this? #COVID19 #COVID #MDH https://t.co/n1H1Q6IpdP"
1362,closetconservLA,"RT @TheGussReport: ""Sheila Kuehl Middle Fingers LA"" by Daniel Guss https://t.co/uSOMo7AQ5Q

@SheilaKuehl @BillMelugin @johnandkenshow @Fox1…"
1363,laura_Co_9,"RT @AlexBerenson: My old friend (former friend?) @andrewrsorkin bleating ""it's science, it's science,"" while blocking me from coming on his…"
1364,TerriHansen,"#SouthDakota's #COVID-19 death toll surges past 1,000, while state reports 1,145 new cases. https://t.co/hghN2vFGZO via @argusleader"
1365,YianisP,RT @LalobaRose: #Macron a besoin des jeunes pour 2022 alors il les caresse dans le sens du poil #EnMemeTemps quand ils demandent des mesure…
1366,DigitalLeadTim,RT @rvobrien: Excellent post on how #Covid accelerated the adoption of social media to drive business by @Timothy_Hughes https://t.co/LPe2d…
1367,cardinale_anna,"#COVID 
#Natale 
#facciamorete ♥️ 
...a far scorte di silenzio per affrontare questo mondo... https://t.co/Dl8kGuTd4T"
1368,Titmousie,"How it started                   vs.                 How it's going

#COVIDー19 #COVID https://t.co/bcj9eNNLaL"
1369,xeyesofstardust,"Naturally I find this very upsetting because #Karen  
lives directly above me. That’s too close for comfort.
#Covid #COVID19"
1370,ErkanSandik,RT @ahbap_acil: #Konya Numune Hastanesinde tedavi görmekte olan Merve Nur Yıldırım için #covid-19 tedavisi görmüş ve iyileşmiş kişilerden ç…
1371,feistsheindlin1,"RT @MichaelRapaport: If you have a platform of any kind and you have #Covid you MUST start sharing your story/situation ASAP!
Good/Bad or I…"
1372,nickquinn_15,"RT @dbrauer: #covid Vaccine priority:
1. Front-line medical
2. Long-term care residents
3. Pre-existing conditions
4. Kids
5. First respond…"
1373,KPosnikoffSLF,Feeling anxious about the #holidays? A registered psychologist has #tips for getting through the season in the era… https://t.co/OFE4muR3m0
1374,Sandra57400563,"RT @ZohraBitan: #Covid : 👉🏻0,5 % de décès 

#Vaccin : 👉🏻 entre 2 et 10% de risques sévères. 

La question elle est vite répondue ! 
@Frma_A…"
1375,Rehber_Ogretmen,RT @ahbap_acil: #İzmir Dokuz Eylül Üniversitesi Hastanesinde tedavi görmekte olan Halil Kandemir için #Covid-19 tedavisi görmüş ve iyileşmi…
1376,TheObs3rver,"RT @EmbajadaRusaES: 🇷🇺💉
💬Alcalde de #Moscú @MosSobyanin: “Se ha puesto en marcha el complejo proceso de vacunación contra el #COVID. En las…"
1377,dandaman4us,RT @AlexBerenson: Funny story: @cnbc told me that @joesquawk wanted me on to talk #Covid. We confirmed an interview. Then it was canceled.…
1378,martinDTCIE,"RT @SinLinea_Mx: El Presidente López Obrador informó que ""se está buscando contratar a nuevo personal médico"" para que haya relevo ""porque…"
1379,urchkin73,@realDonaldTrump Your such a super spreader #lies #covid #hate
1380,heelloirene,#Mulan #DisneyPlus #BabyYoda #hbo go #Euphoria #AssassinsCreedValhalla #COVID #Netflix #블랙핑크 #ProvaDoFazendeiro https://t.co/lB6mEA89f1
1381,ElNacionalRD,"#Mundo
Todas las ventanillas bajadas, la mejor manera de evitar la #covid en un auto
https://t.co/jPwz5eyi61… https://t.co/rSXGCKfeN9"
1382,AnthonyKarabon,Ask yourself these 7 questions if you're considering holiday travel amid #Covid-19 https://t.co/fwxmOJFYmL
1383,ScienceLogic,What does exceptional customer service look like in a post #COVID world? ScienceLogic VP of Global Solutions… https://t.co/Fcv6WTCK9p
1384,NotiGDL,"#Deportes | ""Cone"" listo para el juego de vuelta ante el León.

Isaác Brizuela dio negativo a #Covid-19 luego de pa… https://t.co/yo5ypVkOXz"
1385,EnfieldforEU,RT @DalbidEU: @RichardGCorbett Starmer to face the same choice as Covid? Binary? Vote down a shite deal and be blamed for No Deal. Back a s…
1386,SkyG22,"Had a confirmed direct exposure to #covid on tuesday. This sounds like a great excuse , as ever,  to be alone for 12 days. 🧐🤔"
1387,Prenero69,"RT @EmbajadaRusaES: 🇷🇺💉
💬Alcalde de #Moscú @MosSobyanin: “Se ha puesto en marcha el complejo proceso de vacunación contra el #COVID. En las…"
1388,LaFleurDelSur,"RT @21WIRE: [1/5] If you've been in a #COVID #Lockdown, #Tiers or denied access for not doing #TestandTrace or #Vaccine, consider the follo…"
1389,furyanprincess7,"I am Dungeon Master V. 

I see you &amp; I hear you. 

#COVID #belove #beyouforyounet https://t.co/pvWrySlspX https://t.co/CvS0f9p9HF"
1390,Deval65585723,"AMERICA IS NO MORE IN FUTURE BY CORONA
  #america #usa #trump #love #canada #instagram #freedom #newyork #india… https://t.co/dbLWJQ611g"
1391,rylan7,"#COVID-19 Fatality Rate Down 30% Since April, Study Finds | World News | US News https://t.co/W8ucEZhqsy - #COVID"
1392,TeddyBearUtah,"@haleemak_ https://t.co/K4BQb8gr22
The 2005 Article 6 of UNESCO Declaration on Bioethics and Human Rights declares… https://t.co/FTAt6oZAYv"
1393,paeznyc,I think it's all politics that makes it all corrupt and very sad.  #COVID https://t.co/GD7336nxuy
1394,magnunamado,@gleisi Penso que deveria ser aprovada uma Lei emergencial proibindo a compra privada das vacinas fora da ordem de… https://t.co/7N79durgCl
1395,_menrike,"@Proserpinasb El ""nos va la vida"" convocando una masificacip apocaliptica el #8M con el #covid arrasando"
